RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2030,10.3119,10.342140453083,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2031,10.3119,10.342140453083,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2032,10.3119,10.342140453083,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2033,10.3119,10.342140453083,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2034,10.3119,10.342140453083,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2035,10.3119,10.342140453083,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2036,9.5479,9.575899963343,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2037,9.5479,9.575899963343,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2038,8.8438,8.869735135036,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2039,7.5498,7.571940378852,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2040,7.0114,7.031961478753,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2041,7.0114,7.031961478753,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2042,7.0114,7.031961478753,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2043,7.0114,7.031961478753,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2044,7.0114,7.031961478753,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2045,7.0114,7.031961478753,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2046,6.7274,6.747128626545,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2047,6.7274,6.747128626545,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2048,6.7274,6.747128626545,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2049,6.7274,6.747128626545,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2050,6.3658,6.38446820627,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2051,6.0879,6.10575324279,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2052,6.0879,6.10575324279,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_COAL_OLD,2053,5.4363,5.452242374838,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2020,2.6547,4.2366,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2021,2.6547,4.2366,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2022,2.6547,4.2366,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2023,2.6547,4.2366,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2024,2.6547,4.2366,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2025,2.6547,4.2366,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2026,2.6547,4.2366,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2027,2.6547,4.2366,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2028,2.6547,4.2366,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2029,2.6237,4.187127517234,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2030,2.6237,4.187127517234,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2031,2.6237,4.187127517234,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2032,2.6237,4.187127517234,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2033,2.6014,4.151539247373,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2034,1.2489,1.99310270087,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2035,1.2114,1.933256955588,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2036,1.1858,1.892402260142,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2037,0.9696,1.54737159001,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2038,0.8373,1.336235800655,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2039,0.8373,1.336235800655,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2040,0.8373,1.336235800655,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2041,0.8373,1.336235800655,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2042,0.8373,1.336235800655,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2043,0.8373,1.336235800655,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2044,0.8373,1.336235800655,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2045,0.747,1.192127246016,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2046,0.7345,1.172178664256,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2047,0.7345,1.172178664256,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2048,0.6996,1.11648222398,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2049,0.6886,1.098927472031,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2050,0.6886,1.098927472031,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2051,0.6886,1.098927472031,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2052,0.658,1.050093343881,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_OIL_OLD,2053,0.2575,0.410940784269,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2020,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2021,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2022,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2023,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2024,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2025,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2026,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2027,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2028,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2029,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2030,3.7316,3.4525,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2031,2.5977,2.403408524494,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2032,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2033,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2034,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2035,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2036,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2037,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2038,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2039,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2040,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2041,0.5747,0.531716086933,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2042,0.5737,0.530790880587,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2043,0.5737,0.530790880587,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2044,0.5737,0.530790880587,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_CHP_NG_OLD,2045,0.5737,0.530790880587,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2020,1.2556,1.9281,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2021,1.2556,1.9281,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2022,1.2556,1.9281,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2023,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2024,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2025,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2026,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2027,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2028,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2029,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2030,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2031,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2032,0.9401,1.443618039184,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2033,0.8001,1.228633967824,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2034,0.8001,1.228633967824,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2035,0.8001,1.228633967824,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2036,0.6916,1.06202131252,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2037,0.0814,0.124997881491,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2038,0.0814,0.124997881491,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
RYT.json,RC,SC_0,PHL_POW_GEO_OLD,2039,0.0814,0.124997881491,Scale inherited residual profile to official 2020 stock,DS-DOE-EPIRA-2020;DS-MODEL-V13,AS-POWER-PROFILE,CAL-POWER-RC
