REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,DEMAGRSURPHL,AGRWATPHL,2043,0.5221038088
GLOBAL,S1D1,DEMAGRSURPHL,AGRWATPHL,2044,0.5221038088
GLOBAL,S1D1,DEMAGRSURPHL,AGRWATPHL,2045,0.5221038088
GLOBAL,S1D1,DEMAGRSURPHL,AGRWATPHL,2046,0.5221038088
GLOBAL,S1D1,DEMAGRSURPHL,AGRWATPHL,2047,0.5221038088
GLOBAL,S1D1,DEMAGRSURPHL,AGRWATPHL,2048,0.5221038088
GLOBAL,S1D1,DEMAGRSURPHL,AGRWATPHL,2049,0.5221038088
GLOBAL,S1D1,LNDAGRPHLC01,WTREVTPHL,2020,15.48954994084
GLOBAL,S1D1,LNDAGRPHLC01,WTREVTPHL,2021,15.48954994084
GLOBAL,S1D1,LNDAGRPHLC01,WTRGRCPHL,2020,0.4920209981208
GLOBAL,S1D1,LNDAGRPHLC01,WTRGRCPHL,2021,0.4920209981208
GLOBAL,S1D1,LNDAGRPHLC01,WTRSURPHL,2020,5.92247497738
GLOBAL,S1D1,LNDAGRPHLC01,WTRSURPHL,2021,5.92247497738
GLOBAL,S1D1,LNDAGRPHLC02,CRPOTH,2021,0.7566370878746
GLOBAL,S1D1,LNDAGRPHLC02,CRPOTH,2022,0.5366943640341
GLOBAL,S1D1,LNDAGRPHLC02,CRPOTH,2024,0.09680890963434
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2020,6.11680417986
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2021,6.20733202507
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2022,6.29785987028
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2023,6.38838743972
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2024,6.478915284929999
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2025,6.57564905822
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2026,6.66994530048
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2027,6.764213689969999
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2028,6.858510208
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2029,6.952778597489999
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2030,7.047075115519999
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2031,7.1342520794599995
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2032,4.41852261884
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2033,7.308634411650001
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2034,7.39581137559
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2035,7.48301674384
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2036,7.56180809362
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2037,7.6406275719400005
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2038,7.71944732603
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2039,7.79823867581
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2040,7.87705815413
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2041,7.94715447581
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2042,8.01725079749
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2043,8.0873468434
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2044,8.15744316508
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2045,8.22753948676
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2046,8.287899197049999
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2047,8.34920921076
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2048,8.41161154944
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2049,1.6589129115899999
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2050,0.48833310234499994
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2051,8.53641595103
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2052,8.53641595103
GLOBAL,S1D1,LNDAGRPHLC02,CRPSGC,2053,8.53641595103
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2020,5.560731072599999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2021,6.546476382804
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2022,6.366156246184
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2023,5.8076249452
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2024,6.005515714221599
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2025,5.9778627802
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2026,6.063586636799999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2027,6.149285172699999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2028,6.23500928
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2029,6.320707815899999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2030,6.406431923199999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2031,6.485683708599999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2032,4.016838744399999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2033,6.6442131015
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2034,6.7234648868999995
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2035,6.8027424943999995
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2036,6.8743709941999995
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2037,6.9460250654
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2038,7.017679387299999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2039,7.0893078870999995
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2040,7.1609619583
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2041,7.224685887099999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2042,7.2884098159
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2043,7.352133493999999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2044,7.415857422799999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2045,7.479581351599999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2046,7.534453815499999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2047,7.5901901916
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2048,7.6469195904
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2049,1.5081026468999998
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2050,0.4439391839499999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2051,7.760378137299999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2052,7.760378137299999
GLOBAL,S1D1,LNDAGRPHLC02,WTREVTPHL,2053,7.760378137299999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2020,0.42261556151759994
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2021,0.52712010315626
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2022,0.5048150274528099
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2023,0.4413794958352
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2024,0.46020485612027395
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2025,0.45431757129519995
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2026,0.4608325843967999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2027,0.4673456731251999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2028,0.47386070527999996
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2029,0.4803737940083999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2030,0.4868888261631999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2031,0.4929119618535999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2032,0.30527974457439994
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2033,0.504960195714
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2034,0.5109833314044
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2035,0.5170084295744
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2036,0.5224521955592
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2037,0.5278979049704
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2038,0.5333436334348
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2039,0.5387873994196
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2040,0.5442331088308
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2041,0.5490761274195999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2042,0.5539191460084
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2043,0.5587621455439999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2044,0.5636051641327999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2045,0.5684481827215999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2046,0.5726184899779999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2047,0.5768544545616
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2048,0.5811658888704
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2049,0.11461580116439998
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2050,0.03373937798019999
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2051,0.5897887384348
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2052,0.5897887384348
GLOBAL,S1D1,LNDAGRPHLC02,WTRGRCPHL,2053,0.5897887384348
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2020,7.785023501639999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2021,9.707135297388
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2022,9.297116199487999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2023,8.130674923279999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2024,8.477077636663198
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2025,8.369007892279999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2026,8.489021291519999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2027,8.608999241779998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2028,8.729012992
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2029,8.848990942259997
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2030,8.969004692479997
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2031,9.079957192039998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2032,5.623574242159998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2033,9.3018983421
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2034,9.41285084166
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2035,9.523839492159999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2036,9.624119391879999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2037,9.724435091559998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2038,9.824751142219998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2039,9.925031041939999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2040,10.025346741619998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2041,10.114560241939998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2042,10.20377374226
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2043,10.292986891599998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2044,10.382200391919998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2045,10.47141389224
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2046,10.548235341699998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2047,10.626266268239998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2048,10.705687426559999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2049,2.1113437056599995
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2050,0.6215148575299999
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2051,10.864529392219998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2052,10.864529392219998
GLOBAL,S1D1,LNDAGRPHLC02,WTRSURPHL,2053,10.864529392219998
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2020,1.9254030003899998
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2021,2.1426534406349997
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2022,2.3598039267899997
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2023,2.57705380296
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2024,2.7943042432049996
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2027,3.414558405645
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2029,3.817662646005
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2035,4.248168747345001
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2036,4.289882883300001
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2037,4.331597019255001
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2038,4.373336312955
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2039,4.41505044891
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2040,4.456764584865
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2041,4.493888504099999
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2042,4.530987265589999
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2043,4.568111072010001
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2044,4.6052098335
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2045,4.6423336399199995
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2046,4.67429029371
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2047,4.7062469475
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2048,4.7382034884749995
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2049,4.770160142265
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2050,4.8021166832399995
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2051,4.8021166832399995
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2052,4.8021166832399995
GLOBAL,S1D1,LNDAGRPHLC03,CRPCON,2053,4.8021166832399995
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2022,3.2921410566399993
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2023,3.36462243784
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2024,3.4371290896
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2025,3.5096106713599995
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2026,3.5768873199999995
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2027,3.08927963064
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2028,3.71242616912
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2029,3.78071303848
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2030,3.8489748378399997
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2031,3.9121337891200003
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2032,3.9752674698399995
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2033,4.0384011505599995
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2034,4.10153483128
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2035,4.56423557592
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2036,4.62044391984
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2037,4.6766771332
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2038,4.73291034656
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2039,4.789143559919999
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2040,4.84535170328
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2041,4.89536514992
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2042,4.945378396
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2043,4.9961431404
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2044,5.046907684240001
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2045,5.09767222808
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2046,5.14137645824
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2047,5.18595151992
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2048,5.2314752304
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2049,5.27699914144
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2050,6.56736166832
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2051,6.56736166832
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2052,6.56736166832
GLOBAL,S1D1,LNDAGRPHLC03,CRPRCP,2053,6.56736166832
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2020,3.5512988673859995
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2021,3.9520052349489996
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2022,136.12338591806198
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2023,135.02539797100002
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2024,133.92720562070699
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2025,127.27490822388397
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2026,125.88425172799998
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2027,130.430849849439
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2028,122.894709893428
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2029,128.337134264699
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2030,119.69681585159599
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2031,118.21807437642798
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2032,116.73954210539597
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2033,115.261024876364
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2034,113.78215792083199
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2035,118.94650526045099
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2036,117.861305673316
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2037,116.77596807081699
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2038,115.690342185881
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2039,11.256258586381998
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2040,113.519838710383
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2041,112.554244884288
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2042,111.58896553376597
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2043,110.468423336134
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2044,109.34819582215599
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2045,108.22764973365999
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2046,107.26291338931
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2047,106.039197135948
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2048,104.51772042372498
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2049,102.996210205447
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2050,94.068077462384
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2051,94.068077462384
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2052,94.068077462384
GLOBAL,S1D1,LNDAGRPHLC03,WTREVTPHL,2053,94.068077462384
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2020,0.299507133394
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2021,0.333301646321
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2022,5.387700586008799
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2023,5.3736377374778
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2024,5.359569705975
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2025,4.877054953521199
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2026,4.832649285819999
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2027,5.259745863148799
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2028,4.736424596986399
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2029,5.278460634193599
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2030,4.632784154519799
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2031,4.584861129216399
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2032,4.5369435100077995
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2033,4.4890264323112
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2034,4.4410967644606
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2035,5.0446742460744
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2036,5.0140532296268
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2037,4.983429336146
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2038,4.952797307450199
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2039,1.2016185580773997
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2040,4.8915535943636
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2041,4.8643081511304
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2042,4.837071769197999
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2043,4.804311358672999
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2044,4.7715600269978
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2045,4.738799459534599
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2046,4.710593590116799
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2047,4.6731376809054
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2048,4.625042166480999
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2049,4.5769454727638
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2050,4.3669012856883995
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2051,4.3669012856883995
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2052,4.3669012856883995
GLOBAL,S1D1,LNDAGRPHLC03,WTRGRCPHL,2053,4.3669012856883995
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2020,5.56227533446
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2021,6.1898877173899995
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2022,69.57491248568999
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2023,69.67763666027001
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2024,69.78031686207
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2025,61.18314123396999
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2026,60.69612712699999
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2027,68.96360951660999
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2028,59.633559921090004
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2029,70.08678440018
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2030,58.48244196537999
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2031,57.95018212408999
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2032,57.41796951467999
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2033,56.88576342347
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2034,56.353405784109995
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2035,68.26346303027
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2036,67.97696164128
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2037,67.69044317961999
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2038,67.40385236594
GLOBAL,S1D1,LNDAGRPHLC03,WTRSURPHL,2039,22.33287730558
